2649-54212-186  193.404083   21.933001  308.494507   84.781204  17.59   1.21  -0.16  26.46   0.26   0.98   9.89   25.6   26.4    6.5    1.8   25.5 -158.3    5.2 -166.6
2649-54212-026  194.980484   21.959021  323.848969   84.482826  16.17   1.19  -0.16  25.86   0.23   1.05  10.23   13.3   15.0    7.0    0.8   13.2 -112.1    2.8 -116.9
2145-54212-428  223.108109   26.578970   38.753811   63.073204  16.66   1.22  -0.21  25.65   0.22   1.06   9.79   16.7   15.8    2.1   -4.7   14.9  -29.0    3.5   44.8
2690-54211-476  166.741592  -16.171669  269.527344   39.828598  16.99   1.07  -0.19  26.94   0.20   1.07   9.94   19.0   20.6    8.1   14.6   12.1  112.6    4.3  -55.8
2690-54211-365  166.596771  -14.852751  268.478088   40.886814  16.24   1.15  -0.10  26.31   0.20   0.86   8.99   13.7   16.0    8.3   10.4    9.0   84.8    2.8  -80.9
2690-54211-231  166.596130  -16.406981  269.527405   39.554977  17.33   1.19  -0.08  26.08   0.21   0.93   9.72   22.2   23.6    8.1   17.1   14.1  183.5    5.3   14.4
2690-54211-124  166.871017  -17.628071  270.614288   38.633766  16.74   1.27  -0.15  25.98   0.24   0.92   9.78   17.3   19.0    7.9   13.5   10.8  123.0    4.1  -48.3
2690-54211-126  166.883240  -17.100372  270.287903   39.096375  16.65   1.12  -0.22  25.67   0.24   1.05   9.94   16.2   18.1    7.9   12.6   10.2  219.0    4.3   48.8
2690-54211-291  166.422775  -17.056698  269.770844   38.911442  15.38   1.13  -0.20  26.03   0.23   1.06  10.28    9.0   12.1    8.0    7.0    5.7   52.0    2.2 -118.7
2690-54211-455  167.206528  -14.787433  269.102753   41.247314  17.20   1.23  -0.10  25.73   0.24   0.83   8.95   21.4   22.9    8.3   16.1   14.1   93.2    4.8  -71.5
2690-54211-111  167.594330  -16.419703  270.612457   40.026054  17.31   1.20  -0.11  25.71   0.24   0.87   8.70   22.5   23.8    7.8   17.2   14.5  235.3    5.9   67.6
2690-54211-611  168.397339  -15.675622  271.014221   41.053665  16.20   1.23  -0.08  26.05   0.22   0.91   8.56   13.5   15.6    7.8   10.2    8.8  327.8    2.6  162.9
2690-54211-612  168.197632  -15.394468  270.608368   41.204063  16.86   1.19  -0.03  25.99   0.21   1.00   9.15   17.9   19.5    7.9   13.5   11.8  199.6    5.0   35.0
2690-54211-416  167.054016  -15.403656  269.352539   40.642483  17.12   1.15  -0.09  25.85   0.24   0.90   8.83   20.1   21.7    8.2   15.3   13.1   52.8    5.1 -113.5
2690-54211-068  167.900162  -16.670465  271.106720   39.952408  16.85   1.17  -0.12  25.66   0.24   0.96   9.71   18.2   19.7    7.7   13.9   11.7  206.8    5.4   39.0
2409-54210-028  162.799713   -1.045256  252.294144   49.626804  17.89   0.99  -0.16  28.63   0.23   1.13  10.26   27.4   30.0   13.4   16.9   20.8  200.5    2.3   65.0
2644-54210-160  182.902313   22.338221  238.684143   79.771629  17.34   1.16  -0.10  24.13   0.28   0.88   9.27   22.8   24.9   10.1    3.5   22.5  -32.8    4.3  -60.8
2409-54210-539  162.567429    0.427323  250.434967   50.520622  18.76   1.17  -0.06  24.29   0.25   0.79   7.72   42.9   45.3   17.1   25.7   33.1  102.1    6.0  -29.4
2644-54210-473  182.155060   22.749556  234.881332   79.357582  17.36   1.03  -0.01  25.21   0.27   0.84   9.13   22.4   24.6   10.4    3.4   22.1  163.9    4.4  135.9
2714-54208-474  117.726471   17.908045  202.921707   20.946550  15.82   0.81  -0.27  17.56   0.28   1.22   7.65   10.1   17.5   16.7    3.7    3.6  285.5    2.4  197.6
2714-54208-546  118.976479   18.181250  203.145340   22.148205  14.98   1.22  -0.15  26.74   0.23   0.96   9.70    7.7   15.1   14.5    2.8    2.9  282.2    1.7  194.4
2643-54208-063  181.379517   21.939632  236.874603   78.346497  18.10   1.27  -0.19  22.41   0.22   0.84   7.47   32.3   34.2   11.6    5.5   31.7  -55.7    8.5  -87.8
2714-54208-548  118.757751   18.402987  202.838287   22.041634  16.81   1.19  -0.15  25.62   0.23   0.96   9.67   17.9   25.1   23.3    6.4    6.7   52.5    3.3  -34.4
2714-54208-073  119.279320   17.670115  203.774628   22.216928  16.13   0.84  -0.17  23.95   0.32   1.01   9.06   11.7   18.9   17.9    4.4    4.4   82.8    3.7   -7.0
2714-54208-361  117.650887   18.804951  202.005569   21.227468  16.33   1.13  -0.19  25.37   0.21   1.12   9.97   14.0   21.3   20.1    4.9    5.1  -23.7    2.8 -108.4
2714-54208-595  119.059608   17.902279  203.456116   22.113676  16.12   1.26  -0.14  25.68   0.21   0.93   9.41   13.0   20.3   19.1    4.8    4.9  100.2    2.3   11.4
2714-54208-256  117.634598   17.155661  203.625366   20.571278  16.74   1.27  -0.10  24.68   0.25   0.92   9.66   17.3   24.5   22.8    6.5    6.1  330.1    3.7  239.6
2596-54207-111  183.819916   17.314823  260.664734   77.113899  17.92   1.15  -0.15  28.52   0.22   0.90   9.23   29.8   31.1    9.1    6.6   29.1  -60.3    7.5 -103.2
2596-54207-371  182.564377   18.563923  252.892349   77.230270  17.29   0.92  -0.28  19.92   0.24   1.24   8.30   20.8   22.7    9.4    4.4   20.3  169.7    4.7  128.5
2595-54207-526  181.087509   18.686728  248.404846   76.272209  17.19   1.19  -0.09  25.68   0.23   0.88   8.92   21.3   23.4    9.9    4.7   20.6  -32.8    4.1  -76.4
2595-54207-293  179.987778   16.280449  252.579865   73.876053  17.03   1.17  -0.08  26.00   0.22   0.82   8.75   19.3   21.5    9.6    5.1   18.5  136.6    4.8   83.0
2596-54207-252  182.461655   16.266500  259.223785   75.478745  16.85   1.21  -0.06  24.28   0.26   0.91   8.81   17.8   19.8    8.8    4.4   17.2  180.1    4.2  131.1
2595-54207-310  179.920624   17.088865  250.268326   74.384262  15.72   1.09  -0.19  25.32   0.23   1.03   9.90   10.6   13.8    9.0    2.7   10.2  140.0    2.5   89.0
2596-54207-068  184.088928   16.807034  262.949524   76.869850  16.97   0.87  -0.32  20.30   0.26   1.09   8.13   17.1   19.1    8.5    3.9   16.7  222.9    4.8  178.9
2595-54207-315  179.758698   16.980696  250.179886   74.196915  15.16   1.20  -0.08  25.14   0.24   0.88   9.35    8.2   12.0    8.8    2.1    7.9  106.8    2.3   55.1
2596-54207-478  183.119583   18.011166  256.343262   77.204536  17.37   0.81  -0.29  19.57   0.26   1.09   7.70   20.6   22.5    9.1    4.4   20.1  211.4    5.2  169.4
2595-54207-387  180.106293   17.899439  248.401871   75.052490  16.98   1.18  -0.19  26.96   0.23   1.00  10.08   19.3   21.6    9.8    4.6   18.6  -21.5    3.6  -69.5
2694-54199-139  102.577812   28.374107  187.154037   12.289189  18.88   0.99  -0.25  23.64   0.27   0.93   7.41   43.2   51.0   49.9    5.3    9.2   -3.5   10.3  -39.1
2694-54199-124  102.348557   28.063589  187.357635   11.976768  17.96   1.20  -0.14  24.76   0.21   0.91   8.91   30.3   38.1   37.4    3.8    6.3  -12.8    5.1  -49.2
2607-54184-387  204.018616   16.693657  349.934021   75.317413  17.52   1.18  -0.07  24.44   0.22   0.83   8.10   24.2   23.6    2.0    1.1   23.5   25.0    5.1   24.5
2607-54184-488  204.988068   16.828602  352.881165   74.768250  15.56   1.14  -0.24  25.49   0.22   1.07   9.83    9.8   10.9    5.4    0.3    9.5  148.8    2.0  151.0
2607-54184-419  204.515945   17.803293  354.420288   75.768333  17.57   1.20  -0.06  26.18   0.18   1.02   9.82   24.8   24.1    1.9    0.6   24.0   54.4    6.7   58.4
2457-54180-615  192.597885   30.664604  126.574821   86.456245  17.03   1.16  -0.11  27.55   0.23   0.96   9.46   19.8   21.6    8.7   -1.0   19.7   83.1    3.5  101.1
2121-54180-283  209.708206   30.957703   51.516144   74.797569  15.83   1.20  -0.16  25.83   0.24   0.90   9.19   11.4   12.8    6.1   -2.3   11.0 -187.4    2.6 -132.6
2121-54180-013  211.752274   31.170052   51.208961   73.035881  17.14   1.22  -0.09  23.15   0.26   0.90   8.77   20.8   20.9    4.2   -4.7   19.9  -67.9    4.7   -8.0
2509-54180-053  177.433945   18.857801  239.940887   73.589241  17.23   1.08  -0.01  20.70   0.31   0.75   7.66   21.2   23.7   11.0    5.2   20.3  191.0    4.7  141.4
2457-54180-238  190.912613   29.530325  157.979492   87.049431  14.14   1.00  -0.28  22.16   0.25   1.17   9.21    4.9    9.6    8.2   -0.1    4.9   17.2    1.7   28.3
2457-54180-419  191.077637   30.922583  144.829086   85.898445  15.48   1.22  -0.12  25.03   0.21   0.88   8.83    9.7   12.9    8.6   -0.4    9.7   53.3    1.9   69.2
2457-54180-309  189.825546   29.631344  169.060104   86.341011  13.63   1.17  -0.14  26.01   0.23   0.95  10.06    4.1    9.2    8.3   -0.1    4.1   58.8    1.5   68.1
2457-54180-298  190.322845   29.154003  170.173828   86.982437  13.73   1.16  -0.19  25.52   0.23   1.04  10.14    4.3    9.3    8.2   -0.0    4.3  -69.9    1.6  -61.2
1848-54180-171  233.146240   27.357611   42.815266   54.342072  16.05   1.18  -0.01  20.68   0.27   0.86   7.73   12.3   11.5    2.7   -4.9   10.0 -113.1    2.9  -13.8
2457-54180-252  190.962265   28.709967  169.155838   87.695274  15.20   0.83  -0.31  20.02   0.27   1.18   8.50    7.6   11.2    8.3   -0.1    7.6 -102.8    1.9  -94.3
2457-54180-337  190.495590   30.708826  152.390213   85.864906  17.40   1.30  -0.20  28.72   0.21   0.96   9.40   23.4   25.2    9.5   -0.8   23.3  -78.5    4.4  -64.4
2457-54180-461  191.127655   30.251554  148.459290   86.526978  16.64   1.26  -0.10  25.13   0.22   0.84   8.03   16.5   18.7    8.9   -0.5   16.5  100.6    2.5  114.4
2121-54180-418  210.491257   33.028034   58.361958   73.668388  16.30   1.17  -0.13  26.99   0.24   0.95   9.85   14.1   15.2    5.9   -3.4   13.5 -269.2    2.7 -206.9
2677-54180-069  111.745720   31.095688  187.664047   20.684742  13.97   1.11  -0.21  21.52   0.25   1.18   9.05    4.7   12.5   12.4    0.6    1.7   62.6    2.0   27.8
2457-54180-191  191.068665   29.662600  154.375244   87.016068  15.71   1.13  -0.04  22.72   0.26   0.81   7.90   10.5   13.5    8.5   -0.2   10.5 -191.6    2.2 -179.8
2677-54180-549  111.355667   31.662626  186.973236   20.565119  16.00   1.15  -0.19  26.09   0.23   1.04  10.09   12.3   20.0   19.5    1.4    4.3   39.3    2.1    6.9
2677-54180-626  112.259613   31.667633  187.246368   21.290977  15.42   1.13  -0.16  26.22   0.23   0.99   9.69    9.4   17.1   16.7    1.1    3.4  -38.1    1.8  -71.2
2677-54180-070  111.719788   31.179451  187.571777   20.692471  15.24   1.26  -0.12  25.51   0.23   0.88   9.62    8.7   16.4   16.0    1.1    3.1  291.3    2.0  256.8
2457-54180-188  191.077286   29.438738  156.700378   87.207008  15.85   1.24  -0.05  23.10   0.27   0.88   8.57   11.2   14.1    8.5   -0.2   11.2   99.5    2.5  110.6
2677-54180-536  111.173302   32.684410  185.889801   20.765709  16.47   1.09  -0.18  25.18   0.23   1.04   9.74   14.9   22.5   21.9    1.4    5.3  -43.9    2.7  -72.3
2676-54179-378  100.848969   28.454916  186.430069   10.941696  14.22   1.13  -0.02  22.21   0.33   0.95   9.93    5.3   13.2   13.2    0.6    1.0   39.5    2.6    6.3
2676-54179-319  101.174347   27.515129  187.420853   10.803730  14.28   1.06  -0.09  23.88   0.29   1.03  10.44    5.5   13.4   13.3    0.7    1.0   42.8    1.9    5.8
2676-54179-012  103.546860   28.032280  187.832504   12.927773  13.74   1.28  -0.04  25.65   0.21   0.92   9.55    4.2   12.1   12.1    0.6    0.9   45.6    1.3    7.6
2676-54179-160  101.777390   28.087666  187.120697   11.528729  16.15   1.11  -0.22  22.80   0.23   1.08   9.16   12.9   20.7   20.5    1.6    2.6  213.2    3.4  177.6
2676-54179-197  102.176109   27.556534  187.763702   11.626932  14.19   1.15  -0.03  21.53   0.28   0.83   8.84    5.2   13.1   13.1    0.7    1.1   49.5    1.6   11.4
2676-54179-288  100.940407   27.647018  187.209717   10.671986  17.07   1.08  -0.20  23.85   0.23   1.05   9.45   19.7   27.6   27.2    2.4    3.7  -47.8    5.9  -84.0
2557-54178-328  157.238007   45.328327  170.652527   56.396999  14.22   1.13  -0.19  26.72   0.22   1.06  10.14    5.4   11.9   11.0   -0.5    4.5 -173.5    2.1 -152.7
2452-54178-314  180.615845   39.893620  158.336044   73.689095  16.97   1.29  -0.10  21.36   0.24   0.82   8.26   19.2   22.7   13.0   -2.0   18.5   17.9    4.3   45.5
2557-54178-562  159.250824   45.617950  169.195007   57.599510  14.15   0.99  -0.21  24.75   0.23   1.16   9.68    4.9   11.4   10.6   -0.5    4.1 -100.3    1.9  -76.9
2557-54178-563  159.108368   45.335594  169.753113   57.617264  15.44   1.17  -0.20  25.82   0.23   1.05   9.87    9.5   15.3   13.0   -0.9    8.0    1.1    2.5   23.4
2557-54178-548  159.266129   44.453861  171.209671   58.051674  14.74   0.97  -0.30  24.11   0.25   1.18   9.74    6.4   12.6   11.4   -0.5    5.5   97.7    1.9  116.8
2592-54178-146  158.011703   15.476982  225.537689   55.647690  17.80   1.20  -0.13  26.59   0.23   1.02   9.81   28.2   32.2   19.2   11.4   23.3  -10.4    6.3  -99.1
2452-54178-443  182.250153   41.207108  152.006256   73.438805  16.79   1.18  -0.03  22.77   0.24   0.88   8.04   17.3   20.8   12.4   -2.3   16.6  -78.8    3.1  -44.3
2452-54178-528  182.803925   41.061054  151.080063   73.795258  16.03   1.19  -0.06  23.52   0.32   1.02   9.98   12.2   16.1   11.0   -1.6   11.7  -34.6    2.9    0.3
2402-54176-309  140.191742    6.986863  224.824661   36.240768  18.34   1.23  -0.11  21.86   0.29   0.86   9.46   36.1   41.2   28.7   20.5   21.4   17.3    5.8 -112.2
2402-54176-492  141.549637    7.730170  224.814056   37.778969  19.23   1.12  -0.08  25.31   0.08   0.92   9.81   53.2   58.0   37.8   29.6   32.6   71.4   11.6  -55.2
2467-54176-097  182.909225   39.325302  154.613373   75.255653  19.14   1.21  -0.07  28.44   0.25   0.82   8.12   51.1   53.5   19.7   -5.6   49.4   78.6    9.3  107.8
2472-54175-191  191.210663   29.654488  152.406845   87.087074  19.18   1.36  -0.10  27.49   0.23   0.85   8.02   53.3   54.3   10.4   -1.3   53.3  -58.4   11.2  -46.4
2593-54175-515  159.574982   18.482983  221.602600   58.230324  17.45   1.12  -0.06  24.04   0.22   0.85   7.54   23.5   27.6   17.2    8.2   20.0  -32.2    4.9 -108.7
2472-54175-086  191.553696   28.643461  159.925476   88.095329  18.65   1.11  -0.12  28.52   0.15   0.87   9.35   41.6   42.6    9.3   -0.5   41.6 -138.4    7.5 -128.9
2472-54175-122  191.259415   28.800707  162.757523   87.810471  18.47   1.23  -0.14  26.45   0.29   1.04   9.81   38.3   39.4    9.4   -0.4   38.3   46.7    6.8   56.1
2593-54175-530  159.636215   19.139990  220.476624   58.524410  17.20   0.92  -0.17  28.12   0.27   1.09  10.40   19.9   24.3   15.9    6.8   17.0   17.9    3.0  -56.3
2678-54173-210   97.888474   25.783592  187.701782    7.406003  14.79   1.08  -0.11  22.64   0.34   0.90   8.67    6.9   14.8   14.8    0.9    0.9   66.0    3.9   27.2
2247-54169-184  258.248138   41.896130   66.727890   35.477982  15.98   1.14  -0.16  27.81   0.21   1.02   9.92   12.2   12.3    4.1   -9.1    7.1  -86.8    2.8   89.1
2413-54169-328  167.976746   10.548506  243.439819   61.306770  18.43   1.22  -0.17  25.75   0.23   1.01   9.38   37.7   40.2   16.1   16.2   33.1   -3.8    5.0  -96.3
2413-54169-447  168.851913   10.511370  244.644669   61.950188  19.16   1.15  -0.09  23.53   0.15   0.93   8.31   51.5   53.7   18.4   21.9   45.5  197.1   10.0  105.7
2382-54169-332  140.316895    7.882685  223.917618   36.775925  16.97   1.25  -0.19  28.52   0.22   0.92   8.89   19.2   24.7   19.1   10.7   11.5  213.9    4.3   87.3
2247-54169-273  257.480042   42.355892   67.217079   36.093143  15.97   1.20  -0.18  26.43   0.22   1.01  10.30   12.1   12.3    4.2   -9.0    7.1 -236.9    2.7  -61.8
2247-54169-048  259.709534   40.841908   65.622818   34.256493  16.43   1.18  -0.18  28.08   0.19   0.99   9.42   15.0   14.4    2.9  -11.3    8.5 -298.1    6.3 -121.1
2247-54169-361  259.052704   43.173897   68.362625   35.028416  15.21   1.13  -0.28  25.17   0.22   1.11   9.52    8.3    9.7    5.5   -6.4    4.8 -114.7    2.3   63.9
2382-54169-592  142.569229    7.380887  225.821228   38.497364  16.69   1.17  -0.18  27.59   0.22   1.03   9.98   16.9   22.3   17.2    9.5   10.5  251.3    3.4  123.9
2247-54169-068  259.494934   42.191467   67.219101   34.593243  17.66   1.19  -0.10  26.12   0.09   0.93   7.63   26.4   25.0   -0.4  -20.0   15.0 -231.7    7.6  -53.5
2382-54169-596  142.404388    7.826759  225.221115   38.568996  16.47   1.30  -0.06  24.51   0.24   0.89   8.46   14.9   20.4   16.2    8.3    9.3   98.0    3.0  -28.0
2382-54169-153  141.880539    6.900581  225.933014   37.666756  14.69   1.20  -0.05  23.33   0.25   0.85   8.01    6.6   12.8   11.6    3.7    4.0   95.7    2.2  -33.5
2247-54169-284  257.270111   41.152794   65.715782   36.122055  14.83   1.18  -0.24  25.70   0.23   1.00  10.07    7.2    8.8    5.6   -5.3    4.2 -122.1    2.1   51.3
2413-54169-537  169.238007   10.316640  245.483109   62.116058  19.77   1.40  -0.21  23.93   0.27   1.14   9.11   70.0   72.0   21.6   29.8   61.9  176.5   16.7   85.1
2586-54169-632  152.598877   15.200531  222.259872   50.801254  17.74   1.14  -0.14  25.43   0.15   1.05  10.11   27.4   32.0   20.8   11.7   21.3   -6.5    5.4 -101.3
2393-54156-211  168.499954    8.461158  247.386658   60.345615  17.30   1.15  -0.22  26.68   0.20   1.09  10.33   21.9   24.7   12.2   10.0   19.0  188.1    3.1   89.6
2393-54156-586  169.780457    9.968041  246.797531   62.291985  16.49   1.05  -0.06  23.71   0.27   0.76   7.81   15.1   18.3   10.8    6.4   13.3  184.4    1.7   92.7
2393-54156-536  169.069534   10.487769  244.975143   62.099556  14.29   1.14  -0.24  26.08   0.22   1.09   9.93    5.5   10.6    9.1    2.3    4.8  112.6    1.0   21.5
2393-54156-417  168.505493   10.544897  244.131439   61.708488  17.12   1.12  -0.14  27.75   0.21   0.97   9.88   20.6   23.6   12.3    8.8   18.1  150.8    2.2   59.0
2393-54156-636  170.025284    9.511040  247.873764   62.166943  14.51   0.90  -0.30  20.80   0.25   1.22   8.53    5.5   10.5    9.0    2.4    4.9  168.5    1.4   75.7
2393-54156-141  169.013397    9.198375  246.955963   61.215500  15.92   1.29  -0.24  26.80   0.22   1.07  10.19   11.9   15.5   10.2    5.3   10.4   41.6    1.5  -53.8
2393-54156-518  169.061432   10.176976  245.470413   61.893200  16.75   1.10  -0.26  24.36   0.23   1.17   9.58   17.0   20.1   11.3    7.3   15.0   95.5    1.9    3.4
2393-54156-255  168.175674    8.590426  246.761002   60.192997  16.29   1.29  -0.10  24.23   0.24   0.87   8.88   14.0   17.5   10.8    6.4   12.2  -12.1    1.7 -110.7
2606-54154-345  201.482590   17.282330  343.694489   77.334023  16.85   1.10  -0.10  23.50   0.24   0.76   7.47   18.2   18.3    4.2    1.1   17.8  -73.9    3.5  -78.6
2606-54154-280  201.905045   16.468603  342.954559   76.441040  18.07   1.05  -0.05  28.15   0.13   0.94   9.48   31.1   30.4    1.0    2.1   30.3   85.5    7.8   79.3
2606-54154-606  203.595093   17.987583  352.441650   76.528366  16.58   1.19  -0.18  26.54   0.21   0.96   9.64   16.1   16.2    4.3    0.5   15.6  -29.2    3.4  -26.8
2606-54154-360  201.452469   16.786413  342.256012   76.954094  16.46   1.12  -0.19  25.62   0.23   1.03   9.59   14.9   15.3    4.8    1.0   14.5   48.7    3.2   42.4
2606-54154-593  203.600113   16.951674  349.453430   75.778580  16.74   1.14  -0.19  26.32   0.21   0.98   9.67   17.3   17.2    3.8    0.8   16.8   96.1    3.5   95.4
2606-54154-567  203.437958   17.710545  351.152618   76.436996  15.34   1.15  -0.15  25.92   0.22   1.00   9.95    9.1   10.6    5.9    0.3    8.8  -70.3    2.1  -69.1
2242-54153-481  196.159271   27.623352   43.278393   87.028320  17.58   1.22  -0.18  26.69   0.21   0.97   9.49   25.5   26.4    7.0   -0.9   25.5    8.0    5.5   23.6
2568-54153-438  185.154556    0.254364  286.268280   62.124866  18.34   1.16  -0.09  25.02   0.22   0.85   8.41   35.3   35.2    3.4   15.8   31.2 -134.8    5.7 -228.2
2568-54153-395  184.999954    0.260934  285.945343   62.091389  17.63   1.15  -0.21  27.20   0.24   1.15   9.91   25.5   25.7    4.7   11.5   22.5    8.6    3.3  -85.1
2683-54153-564  114.121422   41.664997  177.301788   25.656189  16.67   1.19  -0.01  24.44   0.21   0.82   7.81   16.4   23.8   22.7   -0.7    7.1  -69.2    2.1  -65.5
2242-54153-051  197.144363   26.297939   21.661472   86.083664  16.68   1.23  -0.09  22.17   0.27   0.86   7.62   16.8   18.2    6.9   -0.4   16.8  -12.9    3.0    0.6
2683-54153-389  112.092506   41.505424  177.036423   24.149399  16.58   1.13  -0.20  25.44   0.24   1.13   9.68   15.7   23.2   22.3   -0.7    6.4  -61.8    2.4  -57.3
2317-54152-598  133.638977    6.464279  221.699448   30.256987  15.53   1.06  -0.01  24.92   0.27   0.81   8.69    9.7   16.1   14.2    5.6    4.9  -74.6    2.8 -206.8
2317-54152-225  131.903076    6.059612  221.190292   28.541019  13.86   1.11  -0.20  26.60   0.22   1.10  10.07    4.5   11.5   11.0    2.6    2.1   56.2    1.7  -77.3
2548-54152-127   89.784286   82.627724  130.874405   25.237982  18.45   1.27  -0.03  27.76   0.20   0.85   8.85   37.1   42.3   30.0  -25.4   15.8 -257.6    6.3 -106.4
2548-54152-525   97.867798   84.708893  128.826111   26.544949  17.71   1.24  -0.09  25.54   0.20   0.88   9.16   27.0   32.2   23.2  -18.8   12.1 -285.8    3.2 -131.2
2689-54149-418  191.105011   -7.120915  299.840851   55.708710  15.05   1.05  -0.23  24.23   0.23   1.15   9.39    7.8    9.5    5.8    3.8    6.4  255.0    1.7  153.7
2602-54149-527  194.521683   18.405949  313.230988   81.144455  17.75   1.15  -0.10  24.41   0.23   1.02   9.71   27.6   27.9    5.1    3.1   27.2 -162.4    6.7 -179.5
2602-54149-237  193.952667   17.512178  309.150940   80.331085  17.53   1.21  -0.22  27.34   0.22   1.13  10.32   24.9   25.3    5.4    3.2   24.5  109.3    6.5   88.1
2423-54149-293  124.682831   10.204025  213.506607   23.978636  18.05   1.03  -0.27  22.77   0.33   1.23   9.04   29.4   35.9   30.4   14.9   12.0  206.8    6.7   88.5
2602-54149-097  194.744247   16.122000  312.340485   78.855789  18.60   1.12  -0.20  23.28   0.18   0.93   8.70   39.9   39.7    2.8    5.7   39.2 -102.2   11.5 -126.0
2689-54149-281  190.322067   -8.983501  298.685364   53.804543  16.22   1.20  -0.08  26.29   0.23   0.94   9.43   13.3   13.4    4.2    6.9   10.7   55.6    2.3  -52.4
2689-54149-553  191.866745   -7.645704  301.207214   55.212749  16.01   1.23  -0.19  27.21   0.22   0.97   9.82   12.4   12.6    4.3    6.0   10.2  149.6    2.3   48.6
2689-54149-458  191.242584   -7.103490  300.081512   55.732460  16.52   1.19  -0.10  26.25   0.21   0.85   8.75   15.6   15.4    3.6    7.6   12.9  -64.3    2.6 -165.2
2689-54149-353  190.023285   -7.868655  298.042542   54.895359  17.61   1.10  -0.16  27.37   0.23   1.09   9.86   25.3   24.4    1.2   12.8   20.7  256.5    4.6  150.8
2689-54149-233  190.368225   -8.134423  298.666260   54.654774  16.30   1.21  -0.00  18.83   0.25   0.99   7.33   13.8   13.9    4.2    7.0   11.3  183.7    1.9   78.0
2689-54149-361  190.863144   -6.646245  299.368622   56.170246  16.17   1.14  -0.09  26.63   0.23   0.91   8.98   13.3   13.5    4.4    6.5   11.1   24.2    2.5  -76.4
2689-54149-199  190.730515   -8.372487  299.308594   54.439342  17.54   1.13  -0.20  25.61   0.22   1.15  10.00   24.4   23.4    1.1   12.4   19.9  156.5    4.8   51.0
2689-54149-211  190.877182   -8.612169  299.579437   54.207958  16.20   1.14  -0.12  25.57   0.21   1.01  10.29   13.5   13.6    4.1    6.9   10.9 -100.3    2.5 -206.1
2689-54149-157  191.185989   -8.030660  300.056152   54.803707  15.92   1.12  -0.22  25.85   0.23   1.10  10.35   11.6   12.0    4.7    5.8    9.5   37.0    2.2  -66.6
2602-54149-496  194.490173   17.697529  312.336548   80.449959  15.39   1.25  -0.16  26.48   0.22   0.99   9.60    9.3   11.6    7.0    1.1    9.2   41.3    2.3   21.9
2602-54149-393  193.566040   17.792253  307.072571   80.641273  16.30   1.18  -0.16  26.97   0.23   1.02   9.86   14.1   15.5    6.6    1.8   13.9   22.6    3.2    1.5
2689-54149-019  192.099564   -8.701478  301.648865   54.162701  14.79   1.13  -0.14  26.22   0.24   1.03  10.25    7.0    8.9    5.8    3.5    5.7  245.2    1.6  141.9
2689-54149-036  192.092621   -7.919949  301.609467   54.943924  16.97   1.13  -0.03  21.91   0.26   0.84   8.09   18.8   18.0    2.4    9.2   15.4  160.3    3.0   59.0
2707-54144-638  192.354492   -7.718031  302.056152   55.150284  19.16   1.10  -0.24  25.18   0.29   1.02   9.12   51.6   49.8   -7.6   25.0   42.3   97.1    8.3   -3.0
2601-54144-358  191.156555   17.699928  293.115570   80.441597  18.94   1.00  -0.04  20.76   0.19   0.79   7.36   46.6   46.8    5.0    7.1   46.0  117.6   12.1   91.0
2601-54144-459  192.474197   18.352509  300.536316   81.217087  17.84   1.14  -0.12  25.12   0.20   0.89   8.92   28.7   29.1    5.8    3.8   28.3   24.2    5.1    2.5
2707-54144-418  190.894135   -6.968280  299.455261   55.850391  18.74   1.12  -0.04  28.52   0.21   0.90   9.15   42.4   40.9   -3.7   20.7   35.1  109.3    5.5    7.9
2667-54142-160  133.170364   10.600435  217.143188   31.694244  14.52   0.92  -0.26  22.15   0.26   1.22   9.27    5.8   12.7   11.9    3.0    3.1   61.6    1.5  -57.1
2667-54142-556  133.157181   11.503399  216.174454   32.066879  16.34   1.19  -0.22  26.69   0.21   1.05   9.96   14.4   20.7   17.8    7.2    7.6  124.4    2.6    8.7
2667-54142-591  133.685730   11.585606  216.344528   32.571140  16.30   1.24  -0.16  27.22   0.21   1.00   9.74   14.1   20.4   17.6    7.1    7.6   16.0    2.4  -99.4
2667-54142-397  132.274597   11.481783  215.769348   31.273384  17.14   1.24  -0.14  26.85   0.23   1.04   9.83   20.8   26.9   22.4   10.4   10.8  236.9    4.0  121.2
2667-54142-165  132.615402   10.785127  216.673462   31.280670  16.59   1.13  -0.06  19.77   0.23   0.97   7.57   15.7   22.0   18.8    8.0    8.2  110.3    1.8   -7.8
2671-54141-329  131.965912   11.531171  215.568314   31.019754  18.11   1.11  -0.05  28.62   0.33   0.87   9.54   31.8   37.8   30.2   15.9   16.4  148.0    4.7   32.5
2671-54141-560  133.208313   11.056875  216.676437   31.923145  18.13   1.12  -0.24  25.10   0.23   1.12  10.51   32.0   37.9   29.8   16.2   16.9  122.7    5.3    5.5
2680-54141-526   64.358429   16.279528  178.139328  -23.828867  16.35   1.02  -0.15  28.12   0.18   0.92   9.42   14.2   21.7   20.9   -0.4   -5.7   15.7    9.3   10.3
2671-54141-424  132.130463   11.127170  216.075073   30.995461  17.93   1.24  -0.12  26.44   0.22   0.90   8.45   29.9   35.9   28.7   15.1   15.4   28.0    4.8  -88.9
2680-54141-326   61.930553   16.023947  176.664398  -25.755268  15.17   0.81  -0.15  27.62   0.20   1.16   8.77    7.5   15.1   14.7   -0.4   -3.3  -23.7    2.3  -24.0
